data,mes,classificacaoRisco,quantidade,ano,mesAux
2020-10-05,10,LARANJA,19,2020,Out/2020
2020-10-05,10,VERMELHO,2,2020,Out/2020
2020-10-05,10,NAO CLASSIFICADO,3,2020,Out/2020
2020-10-05,10,NAO CLASSIFICADO,8,2020,Out/2020
2020-10-06,10,BRANCO,5,2020,Out/2020
2020-10-06,10,AZUL,2,2020,Out/2020
2020-10-06,10,VERDE,58,2020,Out/2020
2020-10-06,10,AMARELO,17,2020,Out/2020
2020-10-06,10,LARANJA,15,2020,Out/2020
2020-10-06,10,VERMELHO,2,2020,Out/2020
2020-10-06,10,NAO CLASSIFICADO,2,2020,Out/2020
2020-10-06,10,NAO CLASSIFICADO,13,2020,Out/2020
2020-10-07,10,BRANCO,7,2020,Out/2020
2020-10-07,10,VERDE,110,2020,Out/2020
2020-10-07,10,AMARELO,48,2020,Out/2020
2020-10-07,10,LARANJA,12,2020,Out/2020
2020-10-07,10,NAO CLASSIFICADO,14,2020,Out/2020
2020-10-08,10,BRANCO,1,2020,Out/2020
2020-10-08,10,VERDE,115,2020,Out/2020
2020-10-08,10,AMARELO,32,2020,Out/2020
2020-10-08,10,LARANJA,19,2020,Out/2020
2020-10-08,10,NAO CLASSIFICADO,1,2020,Out/2020
2020-10-08,10,NAO CLASSIFICADO,9,2020,Out/2020
2020-10-09,10,BRANCO,4,2020,Out/2020
2020-10-09,10,VERDE,94,2020,Out/2020
2020-10-09,10,AMARELO,53,2020,Out/2020
2020-10-09,10,LARANJA,31,2020,Out/2020
2020-10-09,10,NAO CLASSIFICADO,9,2020,Out/2020
2020-10-10,10,VERDE,54,2020,Out/2020
2020-10-10,10,AMARELO,5,2020,Out/2020
2020-10-10,10,LARANJA,6,2020,Out/2020
2020-10-10,10,VERMELHO,5,2020,Out/2020
2020-10-10,10,NAO CLASSIFICADO,5,2020,Out/2020
2020-10-11,10,BRANCO,1,2020,Out/2020
2020-10-11,10,VERDE,67,2020,Out/2020
2020-10-11,10,AMARELO,34,2020,Out/2020
2020-10-11,10,LARANJA,15,2020,Out/2020
2020-10-11,10,NAO CLASSIFICADO,8,2020,Out/2020
2020-10-12,10,BRANCO,3,2020,Out/2020
2020-10-12,10,VERDE,87,2020,Out/2020
2020-10-12,10,AMARELO,38,2020,Out/2020
2020-10-12,10,LARANJA,20,2020,Out/2020
2020-10-12,10,VERMELHO,6,2020,Out/2020
2020-10-12,10,NAO CLASSIFICADO,2,2020,Out/2020
2020-10-12,10,NAO CLASSIFICADO,7,2020,Out/2020
2020-10-13,10,BRANCO,9,2020,Out/2020
2020-10-13,10,AZUL,6,2020,Out/2020
2020-10-13,10,VERDE,161,2020,Out/2020
2020-10-13,10,AMARELO,28,2020,Out/2020
2020-10-13,10,LARANJA,13,2020,Out/2020
2020-10-13,10,NAO CLASSIFICADO,8,2020,Out/2020
2020-10-14,10,BRANCO,6,2020,Out/2020
2020-10-14,10,VERDE,136,2020,Out/2020
2020-10-14,10,AMARELO,39,2020,Out/2020
2020-10-14,10,LARANJA,38,2020,Out/2020
2020-10-14,10,NAO CLASSIFICADO,1,2020,Out/2020
2020-10-14,10,NAO CLASSIFICADO,9,2020,Out/2020
2020-10-15,10,BRANCO,3,2020,Out/2020
2020-10-15,10,AZUL,1,2020,Out/2020
2020-10-15,10,VERDE,114,2020,Out/2020
2020-10-15,10,AMARELO,35,2020,Out/2020
2020-10-15,10,LARANJA,17,2020,Out/2020
2020-10-15,10,NAO CLASSIFICADO,2,2020,Out/2020
2020-10-15,10,NAO CLASSIFICADO,18,2020,Out/2020
2020-10-16,10,VERDE,144,2020,Out/2020
2020-10-16,10,AMARELO,39,2020,Out/2020
2020-10-16,10,LARANJA,34,2020,Out/2020
2020-10-16,10,VERMELHO,2,2020,Out/2020
2020-10-16,10,NAO CLASSIFICADO,7,2020,Out/2020
2020-10-17,10,BRANCO,1,2020,Out/2020
2020-10-17,10,VERDE,128,2020,Out/2020
2020-10-17,10,AMARELO,35,2020,Out/2020
2020-10-17,10,LARANJA,14,2020,Out/2020
2020-10-17,10,NAO CLASSIFICADO,5,2020,Out/2020
2020-10-18,10,BRANCO,2,2020,Out/2020
2020-10-18,10,VERDE,65,2020,Out/2020
2020-10-18,10,AMARELO,31,2020,Out/2020
2020-10-18,10,LARANJA,16,2020,Out/2020
2020-10-18,10,VERMELHO,3,2020,Out/2020
2020-10-18,10,NAO CLASSIFICADO,1,2020,Out/2020
2020-10-18,10,NAO CLASSIFICADO,2,2020,Out/2020
2020-10-19,10,VERDE,184,2020,Out/2020
2020-10-19,10,AMARELO,48,2020,Out/2020
2020-10-19,10,LARANJA,30,2020,Out/2020
2020-10-19,10,VERMELHO,2,2020,Out/2020
2020-10-19,10,NAO CLASSIFICADO,1,2020,Out/2020
2020-10-19,10,NAO CLASSIFICADO,13,2020,Out/2020
2020-10-20,10,BRANCO,1,2020,Out/2020
2020-10-20,10,VERDE,152,2020,Out/2020
2020-10-20,10,AMARELO,61,2020,Out/2020
2020-10-20,10,LARANJA,41,2020,Out/2020
2020-10-20,10,NAO CLASSIFICADO,22,2020,Out/2020
2020-10-20,10,NAO CLASSIFICADO,3,2020,Out/2020
2020-10-21,10,BRANCO,1,2020,Out/2020
2020-10-21,10,AZUL,1,2020,Out/2020
2020-10-21,10,VERDE,116,2020,Out/2020
2020-10-21,10,AMARELO,29,2020,Out/2020
2020-10-21,10,LARANJA,25,2020,Out/2020
2020-10-21,10,VERMELHO,2,2020,Out/2020
2020-10-21,10,NAO CLASSIFICADO,15,2020,Out/2020
2020-10-21,10,NAO CLASSIFICADO,2,2020,Out/2020
2020-10-22,10,BRANCO,4,2020,Out/2020
2020-10-22,10,AZUL,2,2020,Out/2020
2020-10-22,10,VERDE,196,2020,Out/2020
2020-10-22,10,AMARELO,41,2020,Out/2020
2020-10-22,10,LARANJA,27,2020,Out/2020
2020-10-22,10,VERMELHO,2,2020,Out/2020
2020-10-22,10,NAO CLASSIFICADO,11,2020,Out/2020
2020-10-22,10,NAO CLASSIFICADO,1,2020,Out/2020
2020-10-23,10,BRANCO,2,2020,Out/2020
2020-10-23,10,AZUL,2,2020,Out/2020
2020-10-23,10,VERDE,167,2020,Out/2020
2020-10-23,10,AMARELO,47,2020,Out/2020
2020-10-23,10,LARANJA,33,2020,Out/2020
2020-10-23,10,NAO CLASSIFICADO,1,2020,Out/2020
2020-10-23,10,NAO CLASSIFICADO,7,2020,Out/2020
2020-10-24,10,BRANCO,7,2020,Out/2020
2020-10-24,10,AZUL,2,2020,Out/2020
2020-10-24,10,VERDE,117,2020,Out/2020
2020-10-24,10,AMARELO,39,2020,Out/2020
2020-10-24,10,LARANJA,23,2020,Out/2020
2020-10-24,10,VERMELHO,14,2020,Out/2020
2020-10-24,10,NAO CLASSIFICADO,14,2020,Out/2020
2020-10-25,10,BRANCO,3,2020,Out/2020
2020-10-25,10,AZUL,1,2020,Out/2020
2020-10-25,10,VERDE,102,2020,Out/2020
2020-10-25,10,AMARELO,28,2020,Out/2020
2020-10-25,10,LARANJA,12,2020,Out/2020
2020-10-25,10,VERMELHO,3,2020,Out/2020
2020-10-25,10,NAO CLASSIFICADO,12,2020,Out/2020
2020-10-26,10,BRANCO,7,2020,Out/2020
2020-10-26,10,AZUL,1,2020,Out/2020
2020-10-26,10,VERDE,223,2020,Out/2020
2020-10-26,10,AMARELO,56,2020,Out/2020
2020-10-26,10,LARANJA,20,2020,Out/2020
2020-10-26,10,VERMELHO,5,2020,Out/2020
2020-10-26,10,NAO CLASSIFICADO,23,2020,Out/2020
2020-10-27,10,BRANCO,6,2020,Out/2020
2020-10-27,10,AZUL,3,2020,Out/2020
2020-10-27,10,VERDE,227,2020,Out/2020
2020-10-27,10,AMARELO,56,2020,Out/2020
2020-10-27,10,LARANJA,16,2020,Out/2020
2020-10-27,10,NAO CLASSIFICADO,17,2020,Out/2020
2020-10-28,10,BRANCO,10,2020,Out/2020
2020-10-28,10,VERDE,231,2020,Out/2020
2020-10-28,10,AMARELO,49,2020,Out/2020
2020-10-28,10,LARANJA,26,2020,Out/2020
2020-10-28,10,NAO CLASSIFICADO,2,2020,Out/2020
2020-10-28,10,NAO CLASSIFICADO,46,2020,Out/2020
2020-10-29,10,BRANCO,6,2020,Out/2020
2020-10-29,10,AZUL,3,2020,Out/2020
2020-10-29,10,VERDE,215,2020,Out/2020
2020-10-29,10,AMARELO,55,2020,Out/2020
2020-10-29,10,LARANJA,17,2020,Out/2020
2020-10-29,10,NAO CLASSIFICADO,20,2020,Out/2020
2020-10-30,10,BRANCO,12,2020,Out/2020
2020-10-30,10,AZUL,3,2020,Out/2020
2020-10-30,10,VERDE,219,2020,Out/2020
2020-10-30,10,AMARELO,51,2020,Out/2020
2020-10-30,10,LARANJA,23,2020,Out/2020
2020-10-30,10,NAO CLASSIFICADO,11,2020,Out/2020
2020-10-30,10,NAO CLASSIFICADO,5,2020,Out/2020
2020-10-31,10,BRANCO,4,2020,Out/2020
2020-10-31,10,VERDE,129,2020,Out/2020
2020-10-31,10,AMARELO,36,2020,Out/2020
2020-10-31,10,LARANJA,33,2020,Out/2020
2020-10-31,10,VERMELHO,10,2020,Out/2020
2020-10-31,10,NAO CLASSIFICADO,9,2020,Out/2020
2020-10-31,10,NAO CLASSIFICADO,10,2020,Out/2020
2020-11-01,11,BRANCO,1,2020,Nov/2020
2020-11-01,11,AZUL,1,2020,Nov/2020
2020-11-01,11,VERDE,67,2020,Nov/2020
2020-11-01,11,AMARELO,22,2020,Nov/2020
2020-11-01,11,LARANJA,14,2020,Nov/2020
2020-11-01,11,NAO CLASSIFICADO,10,2020,Nov/2020
2020-11-01,11,NAO CLASSIFICADO,4,2020,Nov/2020
2020-11-02,11,BRANCO,5,2020,Nov/2020
2020-11-02,11,VERDE,151,2020,Nov/2020
2020-11-02,11,AMARELO,37,2020,Nov/2020
2020-11-02,11,LARANJA,35,2020,Nov/2020
2020-11-02,11,NAO CLASSIFICADO,11,2020,Nov/2020
2020-11-02,11,NAO CLASSIFICADO,6,2020,Nov/2020
2020-11-03,11,BRANCO,8,2020,Nov/2020
2020-11-03,11,VERDE,225,2020,Nov/2020
2020-11-03,11,AMARELO,54,2020,Nov/2020
2020-11-03,11,LARANJA,44,2020,Nov/2020
2020-11-03,11,NAO CLASSIFICADO,4,2020,Nov/2020
2020-11-03,11,NAO CLASSIFICADO,31,2020,Nov/2020
2020-11-04,11,BRANCO,1,2020,Nov/2020
2020-11-04,11,AZUL,1,2020,Nov/2020
2020-11-04,11,VERDE,227,2020,Nov/2020
2020-11-04,11,AMARELO,65,2020,Nov/2020
2020-11-04,11,LARANJA,25,2020,Nov/2020
2020-11-04,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-04,11,NAO CLASSIFICADO,20,2020,Nov/2020
2020-11-05,11,BRANCO,3,2020,Nov/2020
2020-11-05,11,AZUL,4,2020,Nov/2020
2020-11-05,11,VERDE,246,2020,Nov/2020
2020-11-05,11,AMARELO,52,2020,Nov/2020
2020-11-05,11,LARANJA,43,2020,Nov/2020
2020-11-05,11,NAO CLASSIFICADO,23,2020,Nov/2020
2020-11-06,11,BRANCO,4,2020,Nov/2020
2020-11-06,11,VERDE,165,2020,Nov/2020
2020-11-06,11,AMARELO,32,2020,Nov/2020
2020-11-06,11,LARANJA,41,2020,Nov/2020
2020-11-06,11,VERMELHO,6,2020,Nov/2020
2020-11-06,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-06,11,NAO CLASSIFICADO,12,2020,Nov/2020
2020-11-07,11,BRANCO,5,2020,Nov/2020
2020-11-07,11,VERDE,117,2020,Nov/2020
2020-11-07,11,AMARELO,34,2020,Nov/2020
2020-11-07,11,LARANJA,30,2020,Nov/2020
2020-11-07,11,VERMELHO,1,2020,Nov/2020
2020-11-07,11,NAO CLASSIFICADO,29,2020,Nov/2020
2020-11-07,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-08,11,BRANCO,3,2020,Nov/2020
2020-11-08,11,VERDE,144,2020,Nov/2020
2020-11-08,11,AMARELO,35,2020,Nov/2020
2020-11-08,11,LARANJA,30,2020,Nov/2020
2020-11-08,11,NAO CLASSIFICADO,14,2020,Nov/2020
2020-11-08,11,NAO CLASSIFICADO,2,2020,Nov/2020
2020-11-09,11,BRANCO,3,2020,Nov/2020
2020-11-09,11,AZUL,3,2020,Nov/2020
2020-11-09,11,VERDE,229,2020,Nov/2020
2020-11-09,11,AMARELO,74,2020,Nov/2020
2020-11-09,11,LARANJA,32,2020,Nov/2020
2020-11-09,11,NAO CLASSIFICADO,20,2020,Nov/2020
2020-11-10,11,BRANCO,2,2020,Nov/2020
2020-11-10,11,AZUL,5,2020,Nov/2020
2020-11-10,11,VERDE,216,2020,Nov/2020
2020-11-10,11,AMARELO,53,2020,Nov/2020
2020-11-10,11,LARANJA,35,2020,Nov/2020
2020-11-10,11,NAO CLASSIFICADO,35,2020,Nov/2020
2020-11-11,11,BRANCO,7,2020,Nov/2020
2020-11-11,11,AZUL,6,2020,Nov/2020
2020-11-11,11,VERDE,262,2020,Nov/2020
2020-11-11,11,AMARELO,56,2020,Nov/2020
2020-11-11,11,LARANJA,12,2020,Nov/2020
2020-11-11,11,NAO CLASSIFICADO,13,2020,Nov/2020
2020-11-11,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-12,11,BRANCO,1,2020,Nov/2020
2020-11-12,11,AZUL,1,2020,Nov/2020
2020-11-12,11,VERDE,213,2020,Nov/2020
2020-11-12,11,AMARELO,43,2020,Nov/2020
2020-11-12,11,LARANJA,26,2020,Nov/2020
2020-11-12,11,NAO CLASSIFICADO,15,2020,Nov/2020
2020-11-13,11,BRANCO,3,2020,Nov/2020
2020-11-13,11,AZUL,2,2020,Nov/2020
2020-11-13,11,VERDE,192,2020,Nov/2020
2020-11-13,11,AMARELO,92,2020,Nov/2020
2020-11-13,11,LARANJA,51,2020,Nov/2020
2020-11-13,11,VERMELHO,4,2020,Nov/2020
2020-11-13,11,NAO CLASSIFICADO,18,2020,Nov/2020
2020-11-14,11,BRANCO,1,2020,Nov/2020
2020-11-14,11,VERDE,126,2020,Nov/2020
2020-11-14,11,AMARELO,29,2020,Nov/2020
2020-11-14,11,LARANJA,16,2020,Nov/2020
2020-11-14,11,VERMELHO,9,2020,Nov/2020
2020-11-14,11,NAO CLASSIFICADO,12,2020,Nov/2020
2020-11-14,11,NAO CLASSIFICADO,2,2020,Nov/2020
2020-11-15,11,BRANCO,4,2020,Nov/2020
2020-11-15,11,AZUL,3,2020,Nov/2020
2020-11-15,11,VERDE,127,2020,Nov/2020
2020-11-15,11,AMARELO,30,2020,Nov/2020
2020-11-15,11,LARANJA,22,2020,Nov/2020
2020-11-15,11,VERMELHO,3,2020,Nov/2020
2020-11-15,11,NAO CLASSIFICADO,11,2020,Nov/2020
2020-11-16,11,BRANCO,7,2020,Nov/2020
2020-11-16,11,AZUL,1,2020,Nov/2020
2020-11-16,11,VERDE,246,2020,Nov/2020
2020-11-16,11,AMARELO,55,2020,Nov/2020
2020-11-16,11,LARANJA,27,2020,Nov/2020
2020-11-16,11,NAO CLASSIFICADO,10,2020,Nov/2020
2020-11-16,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-17,11,BRANCO,20,2020,Nov/2020
2020-11-17,11,AZUL,2,2020,Nov/2020
2020-11-17,11,VERDE,240,2020,Nov/2020
2020-11-17,11,AMARELO,44,2020,Nov/2020
2020-11-17,11,LARANJA,43,2020,Nov/2020
2020-11-17,11,NAO CLASSIFICADO,25,2020,Nov/2020
2020-11-17,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-18,11,BRANCO,5,2020,Nov/2020
2020-11-18,11,AZUL,2,2020,Nov/2020
2020-11-18,11,VERDE,197,2020,Nov/2020
2020-11-18,11,AMARELO,59,2020,Nov/2020
2020-11-18,11,LARANJA,22,2020,Nov/2020
2020-11-18,11,NAO CLASSIFICADO,24,2020,Nov/2020
2020-11-18,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-19,11,BRANCO,5,2020,Nov/2020
2020-11-19,11,AZUL,2,2020,Nov/2020
2020-11-19,11,VERDE,303,2020,Nov/2020
2020-11-19,11,AMARELO,76,2020,Nov/2020
2020-11-19,11,LARANJA,21,2020,Nov/2020
2020-11-19,11,VERMELHO,1,2020,Nov/2020
2020-11-19,11,NAO CLASSIFICADO,3,2020,Nov/2020
2020-11-19,11,NAO CLASSIFICADO,30,2020,Nov/2020
2020-11-20,11,BRANCO,11,2020,Nov/2020
2020-11-20,11,VERDE,168,2020,Nov/2020
2020-11-20,11,AMARELO,44,2020,Nov/2020
2020-11-20,11,LARANJA,14,2020,Nov/2020
2020-11-20,11,NAO CLASSIFICADO,13,2020,Nov/2020
2020-11-20,11,NAO CLASSIFICADO,2,2020,Nov/2020
2020-11-21,11,BRANCO,1,2020,Nov/2020
2020-11-21,11,AZUL,1,2020,Nov/2020
2020-11-21,11,VERDE,129,2020,Nov/2020
2020-11-21,11,AMARELO,65,2020,Nov/2020
2020-11-21,11,LARANJA,27,2020,Nov/2020
2020-11-21,11,NAO CLASSIFICADO,34,2020,Nov/2020
2020-11-22,11,BRANCO,6,2020,Nov/2020
2020-11-22,11,AZUL,3,2020,Nov/2020
2020-11-22,11,VERDE,135,2020,Nov/2020
2020-11-22,11,AMARELO,42,2020,Nov/2020
2020-11-22,11,LARANJA,27,2020,Nov/2020
2020-11-22,11,VERMELHO,8,2020,Nov/2020
2020-11-22,11,NAO CLASSIFICADO,6,2020,Nov/2020
2020-11-22,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-23,11,BRANCO,13,2020,Nov/2020
2020-11-23,11,AZUL,1,2020,Nov/2020
2020-11-23,11,VERDE,332,2020,Nov/2020
2020-11-23,11,AMARELO,64,2020,Nov/2020
2020-11-23,11,LARANJA,33,2020,Nov/2020
2020-11-23,11,NAO CLASSIFICADO,35,2020,Nov/2020
2020-11-24,11,BRANCO,7,2020,Nov/2020
2020-11-24,11,AZUL,4,2020,Nov/2020
2020-11-24,11,VERDE,272,2020,Nov/2020
2020-11-24,11,AMARELO,72,2020,Nov/2020
2020-11-24,11,LARANJA,22,2020,Nov/2020
2020-11-24,11,NAO CLASSIFICADO,27,2020,Nov/2020
2020-11-24,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-25,11,BRANCO,11,2020,Nov/2020
2020-11-25,11,AZUL,3,2020,Nov/2020
2020-11-25,11,VERDE,301,2020,Nov/2020
2020-11-25,11,AMARELO,34,2020,Nov/2020
2020-11-25,11,LARANJA,32,2020,Nov/2020
2020-11-25,11,VERMELHO,4,2020,Nov/2020
2020-11-25,11,NAO CLASSIFICADO,16,2020,Nov/2020
2020-11-26,11,BRANCO,14,2020,Nov/2020
2020-11-26,11,AZUL,6,2020,Nov/2020
2020-11-26,11,VERDE,290,2020,Nov/2020
2020-11-26,11,AMARELO,71,2020,Nov/2020
2020-11-26,11,LARANJA,44,2020,Nov/2020
2020-11-26,11,VERMELHO,2,2020,Nov/2020
2020-11-26,11,NAO CLASSIFICADO,2,2020,Nov/2020
2020-11-26,11,NAO CLASSIFICADO,16,2020,Nov/2020
2020-11-27,11,BRANCO,6,2020,Nov/2020
2020-11-27,11,AZUL,1,2020,Nov/2020
2020-11-27,11,VERDE,297,2020,Nov/2020
2020-11-27,11,AMARELO,64,2020,Nov/2020
2020-11-27,11,LARANJA,42,2020,Nov/2020
2020-11-27,11,VERMELHO,7,2020,Nov/2020
2020-11-27,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-27,11,NAO CLASSIFICADO,16,2020,Nov/2020
2020-11-28,11,BRANCO,6,2020,Nov/2020
2020-11-28,11,AZUL,2,2020,Nov/2020
2020-11-28,11,VERDE,252,2020,Nov/2020
2020-11-28,11,AMARELO,61,2020,Nov/2020
2020-11-28,11,LARANJA,21,2020,Nov/2020
2020-11-28,11,NAO CLASSIFICADO,6,2020,Nov/2020
2020-11-29,11,BRANCO,5,2020,Nov/2020
2020-11-29,11,VERDE,157,2020,Nov/2020
2020-11-29,11,AMARELO,53,2020,Nov/2020
2020-11-29,11,LARANJA,23,2020,Nov/2020
2020-11-29,11,VERMELHO,3,2020,Nov/2020
2020-11-29,11,NAO CLASSIFICADO,1,2020,Nov/2020
2020-11-29,11,NAO CLASSIFICADO,14,2020,Nov/2020
2020-11-30,11,BRANCO,17,2020,Nov/2020
2020-11-30,11,AZUL,6,2020,Nov/2020
2020-11-30,11,VERDE,324,2020,Nov/2020
2020-11-30,11,AMARELO,68,2020,Nov/2020
2020-11-30,11,LARANJA,34,2020,Nov/2020
2020-11-30,11,NAO CLASSIFICADO,3,2020,Nov/2020
2020-11-30,11,NAO CLASSIFICADO,25,2020,Nov/2020
2020-12-01,12,BRANCO,6,2020,Dez/2020
2020-12-01,12,AZUL,5,2020,Dez/2020
2020-12-01,12,VERDE,254,2020,Dez/2020
2020-12-01,12,AMARELO,64,2020,Dez/2020
2020-12-01,12,LARANJA,57,2020,Dez/2020
2020-12-01,12,NAO CLASSIFICADO,20,2020,Dez/2020
2020-12-02,12,BRANCO,17,2020,Dez/2020
2020-12-02,12,AZUL,3,2020,Dez/2020
2020-12-02,12,VERDE,244,2020,Dez/2020
2020-12-02,12,AMARELO,61,2020,Dez/2020
2020-12-02,12,LARANJA,15,2020,Dez/2020
2020-12-02,12,NAO CLASSIFICADO,2,2020,Dez/2020
2020-12-02,12,NAO CLASSIFICADO,16,2020,Dez/2020
2020-12-03,12,BRANCO,9,2020,Dez/2020
2020-12-03,12,AZUL,2,2020,Dez/2020
2020-12-03,12,VERDE,289,2020,Dez/2020
2020-12-03,12,AMARELO,71,2020,Dez/2020
2020-12-03,12,LARANJA,33,2020,Dez/2020
2020-12-03,12,VERMELHO,4,2020,Dez/2020
2020-12-03,12,NAO CLASSIFICADO,7,2020,Dez/2020
2020-12-03,12,NAO CLASSIFICADO,19,2020,Dez/2020
2020-12-04,12,BRANCO,5,2020,Dez/2020
2020-12-04,12,VERDE,169,2020,Dez/2020
2020-12-04,12,AMARELO,72,2020,Dez/2020
2020-12-04,12,LARANJA,31,2020,Dez/2020
2020-12-04,12,NAO CLASSIFICADO,1,2020,Dez/2020
2020-12-04,12,NAO CLASSIFICADO,10,2020,Dez/2020
2020-12-05,12,AZUL,1,2020,Dez/2020
2020-12-05,12,VERDE,180,2020,Dez/2020
2020-12-05,12,AMARELO,52,2020,Dez/2020
2020-12-05,12,LARANJA,22,2020,Dez/2020
2020-12-05,12,VERMELHO,1,2020,Dez/2020
2020-12-05,12,NAO CLASSIFICADO,17,2020,Dez/2020
2020-12-05,12,NAO CLASSIFICADO,1,2020,Dez/2020
2020-12-06,12,BRANCO,4,2020,Dez/2020
2020-12-06,12,AZUL,1,2020,Dez/2020
2020-12-06,12,VERDE,136,2020,Dez/2020
2020-12-06,12,AMARELO,41,2020,Dez/2020
2020-12-06,12,LARANJA,21,2020,Dez/2020
2020-12-06,12,VERMELHO,1,2020,Dez/2020
2020-12-06,12,PRETO,1,2020,Dez/2020
2020-12-06,12,NAO CLASSIFICADO,1,2020,Dez/2020
2020-12-06,12,NAO CLASSIFICADO,24,2020,Dez/2020
2020-12-07,12,BRANCO,10,2020,Dez/2020
2020-12-07,12,AZUL,1,2020,Dez/2020
2020-12-07,12,VERDE,285,2020,Dez/2020
2020-12-07,12,AMARELO,78,2020,Dez/2020
2020-12-07,12,LARANJA,43,2020,Dez/2020
2020-12-07,12,NAO CLASSIFICADO,32,2020,Dez/2020
2020-12-07,12,NAO CLASSIFICADO,1,2020,Dez/2020
2020-12-08,12,BRANCO,12,2020,Dez/2020
2020-12-08,12,AZUL,2,2020,Dez/2020
2020-12-08,12,VERDE,291,2020,Dez/2020
2020-12-08,12,AMARELO,54,2020,Dez/2020
2020-12-08,12,LARANJA,36,2020,Dez/2020
2020-12-08,12,NAO CLASSIFICADO,25,2020,Dez/2020
2020-12-08,12,NAO CLASSIFICADO,3,2020,Dez/2020
2020-12-09,12,BRANCO,9,2020,Dez/2020
2020-12-09,12,AZUL,1,2020,Dez/2020
2020-12-09,12,VERDE,363,2020,Dez/2020
2020-12-09,12,AMARELO,54,2020,Dez/2020
2020-12-09,12,LARANJA,23,2020,Dez/2020
2020-12-09,12,VERMELHO,7,2020,Dez/2020
2020-12-09,12,NAO CLASSIFICADO,16,2020,Dez/2020
2020-12-10,12,BRANCO,6,2020,Dez/2020
2020-12-10,12,AZUL,2,2020,Dez/2020
2020-12-10,12,VERDE,302,2020,Dez/2020
2020-12-10,12,AMARELO,60,2020,Dez/2020
2020-12-10,12,LARANJA,25,2020,Dez/2020
2020-12-10,12,NAO CLASSIFICADO,1,2020,Dez/2020
2020-12-10,12,NAO CLASSIFICADO,11,2020,Dez/2020
2020-12-11,12,BRANCO,4,2020,Dez/2020
2020-12-11,12,AZUL,1,2020,Dez/2020
2020-12-11,12,VERDE,291,2020,Dez/2020
2020-12-11,12,AMARELO,64,2020,Dez/2020
2020-12-11,12,LARANJA,34,2020,Dez/2020
2020-12-11,12,NAO CLASSIFICADO,8,2020,Dez/2020
2020-12-11,12,NAO CLASSIFICADO,1,2020,Dez/2020
2020-12-12,12,BRANCO,6,2020,Dez/2020
2020-12-12,12,AZUL,1,2020,Dez/2020
2020-12-12,12,VERDE,208,2020,Dez/2020
2020-12-12,12,AMARELO,45,2020,Dez/2020
2020-12-12,12,LARANJA,28,2020,Dez/2020
2020-12-12,12,NAO CLASSIFICADO,18,2020,Dez/2020
2020-12-13,12,VERDE,186,2020,Dez/2020
2020-12-13,12,AMARELO,51,2020,Dez/2020
2020-12-13,12,LARANJA,16,2020,Dez/2020
2020-12-13,12,NAO CLASSIFICADO,4,2020,Dez/2020
2020-12-13,12,NAO CLASSIFICADO,9,2020,Dez/2020
2020-12-14,12,BRANCO,9,2020,Dez/2020
2020-12-14,12,AZUL,2,2020,Dez/2020
2020-12-14,12,VERDE,356,2020,Dez/2020
2020-12-14,12,AMARELO,96,2020,Dez/2020
2020-12-14,12,LARANJA,18,2020,Dez/2020
2020-12-14,12,VERMELHO,6,2020,Dez/2020
2020-12-14,12,NAO CLASSIFICADO,37,2020,Dez/2020
2020-12-14,12,NAO CLASSIFICADO,2,2020,Dez/2020
2020-12-15,12,BRANCO,13,2020,Dez/2020
2020-12-15,12,AZUL,10,2020,Dez/2020
2020-12-15,12,VERDE,365,2020,Dez/2020
2020-12-15,12,AMARELO,79,2020,Dez/2020
2020-12-15,12,LARANJA,57,2020,Dez/2020
2020-12-15,12,VERMELHO,4,2020,Dez/2020
2020-12-15,12,NAO CLASSIFICADO,22,2020,Dez/2020
2020-12-15,12,NAO CLASSIFICADO,2,2020,Dez/2020
2020-12-16,12,BRANCO,9,2020,Dez/2020
2020-12-16,12,AZUL,3,2020,Dez/2020
2020-12-16,12,VERDE,305,2020,Dez/2020
2020-12-16,12,AMARELO,43,2020,Dez/2020
2020-12-16,12,LARANJA,42,2020,Dez/2020
2020-12-16,12,VERMELHO,2,2020,Dez/2020
2020-12-16,12,NAO CLASSIFICADO,1,2020,Dez/2020
2020-12-16,12,NAO CLASSIFICADO,27,2020,Dez/2020
2020-12-17,12,BRANCO,3,2020,Dez/2020
2020-12-17,12,AZUL,1,2020,Dez/2020
2020-12-17,12,VERDE,314,2020,Dez/2020
2020-12-17,12,AMARELO,57,2020,Dez/2020
2020-12-17,12,LARANJA,26,2020,Dez/2020
2020-12-17,12,VERMELHO,2,2020,Dez/2020
2020-12-17,12,NAO CLASSIFICADO,22,2020,Dez/2020
2020-12-18,12,BRANCO,14,2020,Dez/2020
2020-12-18,12,AZUL,2,2020,Dez/2020
2020-12-18,12,VERDE,297,2020,Dez/2020
